date,05-00-00,02-00-00,02-00-01,02-00-02,02-04-01,02-04-02,02-04-03,02-04-04,02-04-05,04-01-00,04-01-01,04-01-02,04-01-03,04-01-04,04-01-05,04-01-06,04-01-07,04-02-00,04-02-01,04-02-02,04-02-03,04-02-04,04-02-09,04-02-10,06-00-01,06-00-02,06-00-03,01-01-00,01-01-01,01-01-02,01-01-03,01-01-04,01-01-05,01-01-06,01-01-07,01-01-08,01-01-09,01-01-10,01-01-11,01-01-12,01-01-13,01-01-14,01-01-15,01-02-00,01-02-01,01-02-02,01-02-03,01-02-04,01-02-05,01-02-06,01-02-08,01-02-09,01-02-10,01-03-00,01-03-01,01-03-02,01-03-04,01-03-05,01-03-06,01-03-07,01-03-08,01-03-09,01-03-10,01-03-15,01-03-16,01-03-17,01-03-20,01-03-21,01-03-23,01-03-25,01-03-26,01-03-27,01-04-00,01-04-01,01-04-02,01-05-00,01-05-01,01-09-00,01-09-01,01-09-02
1997-04-01,103.2,8651.14,9233.56,-582.42,3283.92,1324.27,678.7,319.49,84.94,34954.3,10.2,4730.5,5.0,18109.3,10.7,12114.5,11.6,36921.5,14575.8,22345.7,11219.1,76.7,4003.0,86.6,14.892111386364471,2.7008316355933277,22.57906364787309,80818.0,22.97,29991.0,24.21,9277.0,17.51,22818.5,27.29,51672.2,19.58,6498.1,39.01,44139.5,19.02,1034.6,-28.79,1.428164342717831,7.47,3.33,8.28,7.92,9.0,5.4,1.98,1.4942007911284019,1.6126749801715474,4.375342283410631,3.9008092179805605,9.88,10.53,11.18,8.26,9.07,10.98,11.7,12.42,2.88,8.64,7.2,7.2,7.2,3.0483709505101597,11.25,9.18,10.08,12.0,13.0,1.0,1267.0,1144.08,12.1287078382915,8.400558797496371,8.399490771135026
1997-05-01,102.8,8651.14,9233.56,-582.42,3283.92,1324.27,678.7,319.49,84.94,34954.3,10.2,4730.5,5.0,18109.3,10.7,12114.5,11.6,36921.5,14575.8,22345.7,11219.1,76.7,4003.0,86.6,14.859890506772773,2.6986656709430035,22.26749112005176,81151.0,21.34,30275.0,23.76,9066.0,17.65,22818.5,27.29,51672.2,19.58,6498.1,39.01,44139.5,19.02,1034.6,-28.79,1.4286546991842735,7.47,3.33,8.28,7.92,9.0,5.4,1.98,1.4857091494397674,1.613203157281358,4.375946603313208,3.901549623839986,9.88,10.53,11.18,8.26,9.07,10.98,11.7,12.42,2.88,8.64,7.2,7.2,7.2,3.0427213677965543,11.25,9.18,10.08,12.0,13.0,1.0,1267.0,1175.75,12.081860093638014,8.416766950675445,8.414830435612972
1997-06-01,102.8,8651.14,9233.56,-582.42,3283.92,1324.27,678.7,319.49,84.94,34954.3,10.2,4730.5,5.0,18109.3,10.7,12114.5,11.6,36921.5,14575.8,22345.7,11219.1,76.7,4003.0,86.6,15.00976266188978,2.708700833521011,22.48150325396572,82789.0,21.51,31074.0,26.32,9122.0,18.99,22818.5,27.29,51672.2,19.58,6498.1,39.01,44139.5,19.02,1034.6,-28.79,1.4287937818458436,7.47,3.33,8.28,7.92,9.0,5.4,1.98,1.4283288680522066,1.613293250891094,4.375487405619635,3.9010142054528143,9.88,10.53,11.18,8.26,9.07,10.98,11.7,12.42,2.88,8.64,7.2,7.2,7.2,2.94955918680035,11.25,9.18,10.08,12.0,13.0,1.0,1267.0,1209.41,12.117113583105859,8.411541033444838,8.408539646284302
1997-07-01,102.7,8651.14,9233.56,-582.42,3283.92,1324.27,678.7,319.49,84.94,54102.4,9.6,8547.5,3.9,27084.2,10.3,18470.6,11.5,36921.5,14575.8,22345.7,11219.1,76.7,4003.0,86.6,14.89239149904788,2.7008504448838164,21.607328537547406,83460.0,20.35,31100.0,24.01,9127.0,16.87,24648.7,25.04,54144.2,20.06,6738.5,33.65,46279.8,20.14,1125.9,-26.68,1.428141314852981,7.47,3.33,8.28,7.92,9.0,5.4,1.98,1.5454299614200877,1.6128591053847727,4.37587309183041,3.901334462119413,9.88,10.53,11.18,8.26,9.07,10.98,11.7,12.42,2.88,8.64,7.2,7.2,7.2,2.950392266454325,11.25,9.18,10.08,12.0,13.0,1.0,1267.0,1259.46,11.787636641622486,8.389506023982257,8.394568845248871
1997-08-01,101.9,8651.14,9233.56,-582.42,3283.92,1324.27,678.7,319.49,84.94,54102.4,9.6,8547.5,3.9,27084.2,10.3,18470.6,11.5,36921.5,14575.8,22345.7,11219.1,76.7,4003.0,86.6,14.735111834516402,2.690233205880327,20.9207744181013,84746.0,17.2,31594.99,22.8,9327.0,15.24,24648.7,25.04,54144.2,20.06,6738.5,33.65,46279.8,20.14,1125.9,-26.68,1.4288762528721253,7.47,3.33,8.28,7.92,9.0,5.4,1.98,1.5584644271265544,1.6136964640004987,4.376714247563934,3.902437019952649,9.88,10.53,11.18,8.26,9.07,10.98,11.7,12.42,2.88,8.64,7.2,7.2,7.2,2.969611429270894,11.25,9.18,10.08,12.0,13.0,1.0,1267.0,1303.4,11.682152680885821,8.419620585579509,8.422793502176589
1997-09-01,101.8,8651.14,9233.56,-582.42,3283.92,1324.27,678.7,319.49,84.94,54102.4,9.6,8547.5,3.9,27084.2,10.3,18470.6,11.5,36921.5,14575.8,22345.7,11219.1,76.7,4003.0,86.6,14.27692383082624,2.6586445156962792,20.929536525626204,85892.0,23.33,32245.0,22.93,9426.0,12.09,24648.7,25.04,54144.2,20.06,6738.5,33.65,46279.8,20.14,1125.9,-26.68,1.4274077251459483,7.47,3.33,8.28,7.92,9.0,5.4,1.98,1.4561154054826055,1.6121505582671662,4.371675764601661,3.8969132322008613,9.88,10.53,11.18,8.26,9.07,10.98,11.7,12.42,2.88,8.64,7.2,7.2,7.2,2.991455945747323,11.25,9.18,10.08,12.0,13.0,1.0,1267.0,1340.74,11.75468753400443,8.365960499203013,8.36898780224873
1997-10-01,101.5,8651.14,9233.56,-582.42,3283.92,1324.27,678.7,319.49,84.94,78973.0,9.3,14441.9,3.5,37543.0,10.5,26988.1,10.7,36921.5,14575.8,22345.7,11219.1,76.7,4003.0,86.6,14.826445355862719,2.6964124346247793,20.631845887545563,86644.0,18.44,32422.0,20.99,9489.0,12.9,24648.7,25.0,56169.0,18.1,6738.5,33.7,46279.8,20.1,3150.7,-21.6,1.4264978279694571,5.67,2.88,6.21,5.94,6.66,4.14,1.71,1.5347677189109556,1.6114849927538764,4.37413203404133,3.8994786645750805,8.42,8.91,9.48,6.88,7.78,9.36,9.9,10.53,2.88,7.2,5.76,5.76,5.76,2.9583111911083053,11.25,7.65,8.64,12.0,13.0,1.0,1267.0,1378.97,11.52302258678815,8.426795267914063,8.430032249268743
1997-11-01,101.1,8651.14,9233.56,-582.42,3283.92,1324.27,678.7,319.49,84.94,78973.0,9.3,14441.9,3.5,37543.0,10.5,26988.1,10.7,36921.5,14575.8,22345.7,11219.1,76.7,4003.0,86.6,14.715741714553223,2.688917785753439,20.363862666654892,87590.0,18.14,32909.0,20.01,9784.58,12.4,24648.7,25.0,56169.0,18.1,6738.5,33.7,46279.8,20.1,3150.7,-21.6,1.4265385615760668,5.67,2.88,6.21,5.94,6.66,4.14,1.71,1.523649884030199,1.611556826078963,4.373804128011202,3.8991826965310143,8.42,8.91,9.48,6.88,7.78,9.36,9.9,10.53,2.88,7.2,5.76,5.76,5.76,2.9724977859465125,11.25,7.65,8.64,12.0,13.0,1.0,1267.0,1388.73,11.487201258428826,8.4332794806624,8.435728825708438
1997-12-01,100.4,8651.14,9233.56,-582.42,3283.92,1324.27,678.7,319.49,84.94,78973.0,9.3,14441.9,3.5,37543.0,10.5,26988.1,10.7,36921.5,14575.8,22345.7,11219.1,76.7,4003.0,86.6,14.772914117344998,2.6927953768347908,20.35900880675184,90995.3,19.6,34826.3,22.1,10177.6,15.6,24648.7,25.0,56169.0,18.1,6738.5,33.7,46279.8,20.1,3150.7,-21.6,1.426601696403505,5.67,2.88,6.21,5.94,6.66,4.14,1.71,1.3968410686472892,1.6115457040046088,4.371732225072006,3.896919234866019,8.42,8.91,9.48,6.88,7.78,9.36,9.9,10.53,2.88,7.2,5.76,5.76,5.76,2.8363703597452234,11.25,7.65,8.64,12.0,13.0,1.0,1267.0,1398.9,11.51283347366565,8.43122085680033,8.430935610016551
1998-01-01,100.3,9875.95,10798.18,-922.23,3628.46,1575.08,814.93,313.04,84.94,17501.3,7.6,1775.2,4.0,8757.1,7.6,6969.1,8.6,39229.3,14472.0,24757.3,12358.9,76.0,2745.2,91.2,13.335548687882834,2.5904333032353923,18.539257686011094,92211.4,17.25,35585.6,16.4,13108.4,14.06,24055.3,9.58,58660.0,17.66,7348.1,21.33,49949.9,16.78,1362.0,32.59,1.426909315724428,5.67,2.88,6.21,5.94,6.66,4.14,1.71,1.4409173955007208,1.612145039111377,4.36873204005006,3.894041889021981,8.42,8.91,9.48,6.88,7.78,9.36,9.9,10.53,2.88,7.2,5.76,5.76,5.76,2.8754286120056474,11.25,7.65,8.64,12.0,13.0,1.0,1267.0,1404.86,11.265281135591218,8.248980417168674,8.236913940305515
1998-02-01,99.9,9875.95,10798.18,-922.23,3628.46,1575.08,814.93,313.04,84.94,17501.3,7.6,1775.2,4.0,8757.1,7.6,6969.1,8.6,39229.3,14472.0,24757.3,12358.9,76.0,2745.2,91.2,12.783829211813341,2.548181029408189,17.84445155780999,92024.0,16.49,33395.0,14.75,10886.06,8.0,24055.3,9.58,58660.0,17.66,7348.1,21.33,49949.9,16.78,1362.0,32.59,1.4273090866996747,5.67,2.88,6.21,5.94,6.66,4.14,1.71,1.4568587477949542,1.6126311911619322,4.367910338159096,3.893382740864631,8.42,8.91,9.48,6.88,7.78,9.36,9.9,10.53,2.88,7.2,5.76,5.76,5.76,2.988384550039448,11.25,7.65,8.64,12.0,13.0,1.0,1267.0,1403.33,11.203912179805753,8.260534698607612,8.248755414915392
1998-03-01,100.7,9875.95,10798.18,-922.23,3628.46,1575.08,814.93,313.04,84.94,17501.3,7.6,1775.2,4.0,8757.1,7.6,6969.1,8.6,39229.3,14472.0,24757.3,12358.9,76.0,2745.2,91.2,13.048594078914176,2.568680394548503,18.212310210666775,92015.0,15.18,33110.0,13.94,10201.04,9.9,24055.3,9.58,58660.0,17.66,7348.1,21.33,49949.9,16.78,1362.0,32.59,1.427471643697513,5.22,2.88,6.21,5.58,6.66,4.14,1.71,1.4686820822244735,1.6127944422468226,4.37067570257378,3.8962859649215122,8.1,8.75,9.31,6.32,7.13,9.0,9.72,10.35,2.88,6.48,5.04,5.04,5.04,6.03,11.25,7.02,7.92,13.0,8.0,-5.0,1267.0,1406.17,11.223045366374032,8.264442186489193,8.25537531444546
1998-04-01,99.7,9875.95,10798.18,-922.23,3628.46,1575.08,814.93,313.04,84.94,37222.7,7.2,4860.4,2.2,18693.1,7.7,13669.3,8.5,39229.3,14472.0,24757.3,12358.9,76.0,2745.2,91.2,13.087089113489045,2.57162618036391,16.9680875186445,92662.0,14.66,33360.0,11.23,10173.0,9.66,25973.4,13.83,61045.8,18.14,7974.8,22.73,51580.7,16.86,1490.3,44.05,1.4280694540863983,5.22,2.88,6.21,5.58,6.66,4.14,1.71,1.563614756429955,1.6135754586265076,4.37066147416738,3.896251257930784,8.1,8.75,9.31,6.32,7.13,9.0,9.72,10.35,2.88,6.48,5.04,5.04,5.04,6.03,11.25,7.02,7.92,13.0,8.0,-5.0,1267.0,1405.67,10.798028391415981,8.242277180981736,8.242281687969422
1998-05-01,99.0,9875.95,10798.18,-922.23,3628.46,1575.08,814.93,313.04,84.94,37222.7,7.2,4860.4,2.2,18693.1,7.7,13669.3,8.5,39229.3,14472.0,24757.3,12358.9,76.0,2745.2,91.2,12.908752008602562,2.557905531603547,16.706194187615658,93936.0,15.75,33553.0,10.83,9984.4,10.13,25973.4,13.83,61045.8,18.14,7974.8,22.73,51580.7,16.86,1490.3,44.05,1.4281007104984578,5.22,2.88,6.21,5.58,6.66,4.14,1.71,1.5165071746903216,1.6135941623102452,4.36893170316745,3.894438614672623,8.1,8.75,9.31,6.32,7.13,9.0,9.72,10.35,2.88,6.48,5.04,5.04,5.04,6.03,11.25,7.02,7.92,13.0,8.0,-5.0,1267.0,1409.05,10.784687958936685,8.244209404158656,8.24270938873559
1998-06-01,98.7,9875.95,10798.18,-922.23,3628.46,1575.08,814.93,313.04,84.94,37222.7,7.2,4860.4,2.2,18693.1,7.7,13669.3,8.5,39229.3,14472.0,24757.3,12358.9,76.0,2745.2,91.2,12.657173936309507,2.538224164017341,16.293159088058335,94658.0,14.34,33776.0,8.7,9720.44,6.56,25973.4,13.83,61045.8,18.14,7974.8,22.73,51580.7,16.86,1490.3,44.05,1.428243306261879,5.22,2.88,6.21,5.58,6.66,4.14,1.71,1.5155433404926562,1.613830471457757,4.3692456997124784,3.8949179663943707,8.1,8.75,9.31,6.32,7.13,9.0,9.72,10.35,2.88,6.48,5.04,5.04,5.04,6.03,11.25,7.02,7.92,13.0,8.0,-5.0,1267.0,1405.1,10.717279064767723,8.258000537237171,8.25653913722852
1998-07-01,98.6,9875.95,10798.18,-922.23,3628.46,1575.08,814.93,313.04,84.94,57595.2,7.5,8740.2,2.5,28013.0,8.1,20842.0,9.0,39229.3,14472.0,24757.3,12358.9,76.0,2745.2,91.2,13.065712132245299,2.5699914043562693,17.057683213817743,96314.0,15.4,34356.0,10.47,10037.4,9.97,27749.5,12.58,63343.9,16.99,8301.9,23.2,53407.5,15.4,1634.5,45.17,1.426989035402369,4.77,2.79,4.95,4.86,5.22,3.96,1.44,1.5699258525530655,1.6124986201916214,4.369135503906641,3.894579180350721,6.4,6.88,7.21,5.91,6.24,7.11,7.65,8.01,2.88,5.49,4.05,4.05,4.05,4.32,11.25,6.57,6.93,13.0,8.0,-5.0,1267.0,1405.99,10.841321003974613,8.305404527212438,8.304455019415958
1998-08-01,98.6,9875.95,10798.18,-922.23,3628.46,1575.08,814.93,313.04,84.94,57595.2,7.5,8740.2,2.5,28013.0,8.1,20842.0,9.0,39229.3,14472.0,24757.3,12358.9,76.0,2745.2,91.2,13.03460489674333,2.567607735974282,16.995424874183147,97299.0,14.81,35050.0,10.94,10129.07,8.6,27749.5,12.58,63343.9,16.99,8301.9,23.2,53407.5,15.4,1634.5,45.17,1.4270373826047098,4.77,2.79,4.95,4.86,5.22,3.96,1.44,1.5407053363864238,1.6125678349912809,4.369180638033493,3.8946589990095495,6.4,6.88,7.21,5.91,6.24,7.11,7.65,8.01,2.88,5.49,4.05,4.05,4.05,4.32,11.25,6.57,6.93,13.0,8.0,-5.0,1267.0,1407.38,10.829792497732988,8.307755053767428,8.306496601367384
1998-09-01,98.5,9875.95,10798.18,-922.23,3628.46,1575.08,814.93,313.04,84.94,57595.2,7.5,8740.2,2.5,28013.0,8.1,20842.0,9.0,39229.3,14472.0,24757.3,12358.9,76.0,2745.2,91.2,13.20840418485304,2.5808533076678595,17.247506332683926,99795.0,16.19,36501.0,13.2,10528.0,11.69,27749.5,12.58,63343.9,16.99,8301.9,23.2,53407.5,15.4,1634.5,45.17,1.4269303128245245,4.77,2.79,4.95,4.86,5.22,3.96,1.44,1.4466682754809066,1.6123793244354483,4.368096355896263,3.8933945824826095,6.4,6.88,7.21,5.91,6.24,7.11,7.65,8.01,2.88,5.49,4.05,4.05,4.05,4.32,11.25,6.57,6.93,13.0,8.0,-5.0,1267.0,1411.07,10.878285508095638,8.298724870851554,8.296270299657408
1998-10-01,98.9,9875.95,10798.18,-922.23,3628.46,1575.08,814.93,313.04,84.94,84402.3,7.8,14817.6,3.5,39004.2,8.9,30580.5,8.4,39229.3,14472.0,24757.3,12358.9,76.0,2745.2,91.2,13.762399729119238,2.6219402162180234,18.36457867374674,100875.2,16.42,36786.7,13.46,10501.3,10.67,27749.5,12.6,65544.9,16.7,8301.9,23.2,53407.5,15.4,3835.5,21.7,1.4237104378798928,4.77,2.79,4.95,4.86,5.22,3.96,1.44,1.4560572801743126,1.6091914476924887,4.367429371667493,3.8924268414742094,6.4,6.88,7.21,5.91,6.24,7.11,7.65,8.01,2.88,5.49,4.05,4.05,4.05,4.32,11.25,6.57,6.93,13.0,8.0,-5.0,1267.0,1437.0,11.072649672460647,8.391768261843167,8.383456947736335
1998-11-01,98.8,9875.95,10798.18,-922.23,3628.46,1575.08,814.93,313.04,84.94,84402.3,7.8,14817.6,3.5,39004.2,8.9,30580.5,8.4,39229.3,14472.0,24757.3,12358.9,76.0,2745.2,91.2,13.658314589261424,2.614348463606584,18.263326080586477,102229.0,16.71,37414.0,13.69,10671.0,9.06,27749.5,12.6,65544.9,16.7,8301.9,23.2,53407.5,15.4,3835.5,21.7,1.42356270981675,4.77,2.79,4.95,4.86,5.22,3.96,1.44,1.423877950471816,1.6090557795568439,4.3667085947012225,3.8916743704629835,6.4,6.88,7.21,5.91,6.24,7.11,7.65,8.01,2.88,5.49,4.05,4.05,4.05,4.32,11.25,6.57,6.93,13.0,8.0,-5.0,1267.0,1445.88,11.065502352052233,8.387761857166431,8.378993038736235
1998-12-01,99.0,9875.95,10798.18,-922.23,3628.46,1575.08,814.93,313.04,84.94,84402.3,7.8,14817.6,3.5,39004.2,8.9,30580.5,8.4,39229.3,14472.0,24757.3,12358.9,76.0,2745.2,91.2,13.84724491165558,2.628086289499307,18.32373878978023,104498.5,14.8,38953.7,11.9,11204.2,10.1,27749.5,12.6,65544.9,16.7,8301.9,23.2,53407.5,15.4,3835.5,21.7,2.16,3.78,2.79,4.14,3.96,4.5,3.3,1.44,1.8,2.34,4.368935803493966,3.8940674476522807,5.99,6.48,6.8,5.51,5.75,6.66,7.2,7.56,2.88,5.04,3.6,3.6,3.6,3.96,11.25,6.12,6.39,13.0,8.0,-5.0,1267.0,1449.59,11.030236910779253,8.40140602143133,8.393671797078136
1999-01-01,98.8,11444.08,13187.67,-1743.59,3881.87,1668.56,820.66,562.23,84.94,18789.7,9.1,1878.6,4.0,9204.8,9.6,7706.2,9.5,41920.4,14584.1,27336.3,13716.5,75.3,2424.2,92.6,12.654806159673008,2.5380370765880347,17.102652002392297,105500.0,14.41,39011.0,9.63,11997.0,-8.48,27941.3,16.15,70350.1,19.93,9175.5,24.87,59173.5,18.47,2001.1,46.92,2.16,3.78,2.79,4.14,3.96,4.5,3.3,1.44,1.8,2.34,4.3692235405360105,3.8952432915232986,5.99,6.48,6.8,5.51,5.75,6.66,7.2,7.56,2.88,5.04,3.6,3.6,3.6,3.96,11.25,6.12,6.39,13.0,8.0,-5.0,1267.0,1450.9,11.13629001002569,8.36320267915177,8.352265786594785
1999-02-01,98.7,11444.08,13187.67,-1743.59,3881.87,1668.56,820.66,562.23,84.94,18789.7,9.1,1878.6,4.0,9204.8,9.6,7706.2,9.5,41920.4,14584.1,27336.3,13716.5,75.3,2424.2,92.6,14.144399443758921,2.649318746712499,18.73843462829679,107778.0,17.12,38749.0,16.03,12784.0,17.43,27941.3,16.15,70350.1,19.93,9175.5,24.87,59173.5,18.47,2001.1,46.92,2.16,3.78,2.79,4.14,3.96,4.5,3.3,1.44,1.8,2.34,4.37046918265644,3.8960586022718666,5.99,6.48,6.8,5.51,5.75,6.66,7.2,7.56,2.88,5.04,3.6,3.6,3.6,3.96,11.25,6.12,6.39,13.0,8.0,-5.0,1267.0,1465.15,11.359625443667959,8.363655891076034,8.350409533128923
1999-03-01,98.2,11444.08,13187.67,-1743.59,3881.87,1668.56,820.66,562.23,84.94,18789.7,9.1,1878.6,4.0,9204.8,9.6,7706.2,9.5,41920.4,14584.1,27336.3,13716.5,75.3,2424.2,92.6,13.53349888467231,2.6051680107223163,18.090886486207776,108438.0,17.85,38054.0,14.93,11342.0,11.18,27941.3,16.15,70350.1,19.93,9175.5,24.87,59173.5,18.47,2001.1,46.92,2.16,3.78,2.79,4.14,3.96,4.5,3.3,1.44,1.8,2.34,4.368268511524776,3.8938681035486433,5.99,6.48,6.8,5.51,5.75,6.66,7.2,7.56,2.88,5.04,3.6,3.6,3.6,3.96,11.25,6.12,6.39,13.0,8.0,-5.0,1267.0,1466.25,11.314906390574935,8.36219686001711,8.348519854827067
1999-04-01,97.8,11444.08,13187.67,-1743.59,3881.87,1668.56,820.66,562.23,84.94,39554.9,8.3,5039.9,3.0,19479.0,9.0,15035.9,9.2,41920.4,14584.1,27336.3,13716.5,75.3,2424.2,92.6,13.306814611831765,2.5882762808369773,17.354236920436023,109218.0,17.87,38053.0,14.07,11225.0,10.34,29658.7,14.19,70977.5,16.27,9281.9,16.39,59364.3,15.09,2331.3,56.43,2.16,3.78,2.79,4.14,3.96,4.5,3.3,1.44,1.8,2.34,4.366640211376398,3.891995301317101,5.99,6.48,6.8,5.51,5.75,6.66,7.2,7.56,2.88,5.04,3.6,3.6,3.6,3.96,11.25,6.12,6.39,13.0,8.0,-5.0,1267.0,1466.65,11.029906251396493,8.330407972920366,8.322212103463054
1999-05-01,97.8,11444.08,13187.67,-1743.59,3881.87,1668.56,820.66,562.23,84.94,39554.9,8.3,5039.9,3.0,19479.0,9.0,15035.9,9.2,41920.4,14584.1,27336.3,13716.5,75.3,2424.2,92.6,13.23001682840856,2.5824882501146087,17.2297484270139,110061.0,17.17,38004.0,13.27,10889.0,9.06,29658.7,14.19,70977.5,16.27,9281.9,16.39,59364.3,15.09,2331.3,56.43,2.16,3.78,2.79,4.14,3.96,4.5,3.3,1.44,1.8,2.34,4.367075393969958,3.8925118147517375,5.99,6.48,6.8,5.51,5.75,6.66,7.2,7.56,2.88,5.04,3.6,3.6,3.6,3.96,11.25,6.12,6.39,13.0,8.0,-5.0,1267.0,1467.45,11.007522131714648,8.336041074182397,8.3282488412237
1999-06-01,97.9,11444.08,13187.67,-1743.59,3881.87,1668.56,820.66,562.23,84.94,39554.9,8.3,5039.9,3.0,19479.0,9.0,15035.9,9.2,41920.4,14584.1,27336.3,13716.5,75.3,2424.2,92.6,13.433217484095078,2.597730556234567,17.49430140350439,111363.0,17.65,38822.0,14.94,10881.0,11.94,29658.7,14.19,70977.5,16.27,9281.9,16.39,59364.3,15.09,2331.3,56.43,1.71,2.25,1.98,2.7,2.43,2.88,2.16,0.99,1.35,1.89,4.59,4.14,5.35,5.43,5.59,5.02,5.26,5.94,6.03,6.21,2.88,4.41,2.97,2.97,2.97,2.16,11.25,5.58,5.85,13.0,8.0,-5.0,1267.0,1470.51,11.047913907562078,8.33253602103845,8.324428664249268
1999-07-01,98.6,11444.08,13187.67,-1743.59,3881.87,1668.56,820.66,562.23,84.94,61414.2,8.1,9048.7,3.3,29436.9,8.7,22928.6,9.3,41920.4,14584.1,27336.3,13716.5,75.3,2424.2,92.6,13.609183898545352,2.610744851496312,18.064324971101673,111414.0,15.68,38991.0,13.49,11199.0,11.57,32381.8,16.69,71800.8,13.35,9476.8,14.15,59621.8,11.64,2702.2,65.32,1.71,2.25,1.98,2.7,2.43,2.88,2.16,0.99,1.35,1.89,4.59,4.14,5.35,5.43,5.59,5.02,5.26,5.94,6.03,6.21,2.88,4.41,2.97,2.97,2.97,2.16,11.25,5.58,5.85,13.0,8.0,-5.0,1267.0,1487.37,11.05588226538245,8.350072458627933,8.344440560075556
1999-08-01,98.7,11444.08,13187.67,-1743.59,3881.87,1668.56,820.66,562.23,84.94,61414.2,8.1,9048.7,3.3,29436.9,8.7,22928.6,9.3,41920.4,14584.1,27336.3,13716.5,75.3,2424.2,92.6,13.714198225428394,2.6184316629963282,18.217405485768143,112827.0,15.96,40095.0,14.39,11395.0,12.5,32381.8,16.69,71800.8,13.35,9476.8,14.15,59621.8,11.64,2702.2,65.32,1.71,2.25,1.98,2.7,2.43,2.88,2.16,0.99,1.35,1.89,4.59,4.14,5.35,5.43,5.59,5.02,5.26,5.94,6.03,6.21,2.88,4.41,2.97,2.97,2.97,2.16,11.25,5.58,5.85,13.0,8.0,-5.0,1267.0,1507.3,11.075162469384958,8.344611242064685,8.338840351225489
1999-09-01,99.2,11444.08,13187.67,-1743.59,3881.87,1668.56,820.66,562.23,84.94,61414.2,8.1,9048.7,3.3,29436.9,8.7,22928.6,9.3,41920.4,14584.1,27336.3,13716.5,75.3,2424.2,92.6,14.154803146785268,2.650054011493318,18.708059942787663,115079.0,15.32,41914.0,14.83,12255.0,16.4,32381.8,16.69,71800.8,13.35,9476.8,14.15,59621.8,11.64,2702.2,65.32,1.71,2.25,1.98,2.7,2.43,2.88,2.16,0.99,1.35,1.89,4.59,4.14,5.35,5.43,5.59,5.02,5.26,5.94,6.03,6.21,2.88,4.41,2.97,2.97,2.97,2.16,11.25,5.58,5.85,13.0,8.0,-5.0,1267.0,1515.11,11.104014698109124,8.344325938895144,8.339461581363592
1999-10-01,99.4,11444.08,13187.67,-1743.59,3881.87,1668.56,820.66,562.23,84.94,89677.1,7.6,14770.0,2.8,41033.6,8.1,33873.4,9.3,41920.4,14584.1,27336.3,13716.5,75.3,2424.2,92.6,14.116716687918718,2.647359675841767,18.684864151767048,115390.0,14.39,42265.0,14.89,12154.0,15.74,32381.8,16.7,74060.6,13.0,9476.8,14.2,59621.8,11.6,4962.0,29.4,1.71,2.25,1.98,2.7,2.43,2.88,2.16,0.99,1.35,1.89,4.59,4.14,5.35,5.43,5.59,5.02,5.26,5.94,6.03,6.21,2.88,4.41,2.97,2.97,2.97,2.16,11.25,5.58,5.85,13.0,8.0,-5.0,1267.0,1528.47,10.95016676021737,8.32186351407758,8.321038207732206
1999-11-01,99.1,11444.08,13187.67,-1743.59,3881.87,1668.56,820.66,562.23,84.94,89677.1,7.6,14770.0,2.8,41033.6,8.1,33873.4,9.3,41920.4,14584.1,27336.3,13716.5,75.3,2424.2,92.6,14.1888558784858,2.652456859202874,18.65515908991254,116559.0,14.02,43370.0,15.92,12483.0,16.98,32381.8,16.7,74060.6,13.0,9476.8,14.2,59621.8,11.6,4962.0,29.4,1.71,2.25,1.98,2.7,2.43,2.88,2.16,0.99,1.35,1.89,4.59,4.14,5.35,5.43,5.59,5.02,5.26,5.94,6.03,6.21,2.88,4.41,2.97,2.97,2.97,2.16,11.25,5.58,5.85,8.0,6.0,-2.0,1267.0,1537.7,10.946111864373739,8.327502471189273,8.325336013241321
1999-12-01,99.0,11444.08,13187.67,-1743.59,3881.87,1668.56,820.66,562.23,84.94,89677.1,7.6,14770.0,2.8,41033.6,8.1,33873.4,9.3,41920.4,14584.1,27336.3,13716.5,75.3,2424.2,92.6,14.44273225833602,2.6701913301320683,18.926023551443116,119897.9,14.7,45837.3,17.7,13455.5,20.1,32381.8,16.7,74060.6,13.0,9476.8,14.2,59621.8,11.6,4962.0,29.4,1.71,2.25,1.98,2.7,2.43,2.88,2.16,0.99,1.35,1.89,4.59,4.14,5.35,5.43,5.59,5.02,5.26,5.94,6.03,6.21,2.88,4.41,2.97,2.97,2.97,2.16,11.25,5.58,5.85,8.0,6.0,-2.0,1267.0,1546.75,11.35,8.28,8.28
2000-01-01,99.8,13395.23,15886.5,-2491.27,4553.17,1868.78,858.29,750.48,84.94,20647.0,9.0,1924.9,3.0,9981.4,9.1,8740.6,10.4,45854.6,15147.4,30707.2,15661.4,74.5,998.4,97.1,15.656349775189984,2.7508765711312577,20.016630070993962,121220.4,14.9,46570.1,19.4,16093.9,34.2,30476.0,18.9,74650.3,10.0,9481.6,18.8,60241.8,7.9,4926.9,18.3,1.71,2.25,1.98,2.7,2.43,2.88,2.16,0.99,1.35,1.89,4.59,4.14,5.35,5.43,5.59,5.02,5.26,5.94,6.03,6.21,2.88,4.41,2.97,2.97,2.97,2.16,11.25,5.58,5.85,8.0,6.0,-2.0,1267.0,1561.0,11.2,8.28,8.28
